paragraph,predict_label,count,different,empty,diff rate,empty rate
Participating in industry initiatives will also support our efforts to develop targets for other sectors and engage with a growing,12,26,diff,empty,,
number of clients who are aligning their strategies with widelyrecognized and sciencebased emission reduction pathways,21,19,diff,,,
How We Are Implementing Our Targets,3,26,diff,empty,,
global emissions to net zero by 2050 However the world is not on track to achieve this goal Achieving net zero by,25,21,diff,,,
Since setting our first portfoliolevel emissions intensity reduction targets we have focused on implementing them in the,21,25,diff,,,
2050 requires transforming the global energy system as well as making significant changes in how key goods and,24,24,,,,
management of our Oil Gas Electric Power and Auto Manufacturing financing portfolios As part of this an assessment of our,18,10,diff,,,
services are produced and delivered The financial sector will play a key role in facilitating the substantial investment,12,26,diff,empty,,
clients emissions and decarbonization plans is now factored into our decisionmaking while considering new transactions for,12,21,diff,,,
As a global financial institution our strategy is focused on providing financing strategic advice and investment services,12,26,diff,empty,,
to help clients adapt to and thrive in a lowcarbon economy,3,26,diff,empty,,
inscope clients in these sectors for both lending and debt capital markets transactions This assessment allows us to 1 build,18,10,diff,,,
in a view of our clients decarbonization trajectories during the decisionmaking process on a potential new transaction as a,4,26,diff,empty,,
factor in our usual approval processes and 2 assess both our clients progress and in turn our own progress towards our,12,26,diff,empty,,
targets on an ongoing basis,12,26,diff,empty,,
Advancing Climate and Sustainability Solutions,13,0,diff,,,
Our assessment framework uses a variety of quantitative and qualitative measures to evaluate clients current emissions,25,10,diff,,,
performance their track record and future plans Quantitatively we collect and assess historical emissions reductions,25,8,diff,,,
current carbon intensity and forecasted intensity based on publicly announced emissions targets Qualitatively we,25,21,diff,,,
assess actions the client has taken to drive progress such as formulating detailed decarbonization plans establishing,12,26,diff,empty,,
clear governance and oversight of climate strategies and polices and more The development and implementation of,13,7,diff,,,
As we further implement our lowcarbon transition strategy we continue to enhance our abilities to meet client needs through,3,26,diff,empty,,
both deepening expertise in our existing teams and establishing new teams specializing in green and other transitionrelated,3,26,diff,empty,,
our assessment framework was led by the CCT along with partners such as key Banking and Risk Management groups,18,10,diff,,,
Our CIB CCT plays a key role in driving implementation of our emissions intensity reduction targets and engaging with cli,25,25,,,,
We will continue to build on our efforts in key portfolios over time particularly as we expand to additional targets and sectors,3,26,diff,empty,,
SUPPORTING OUR CLIENTS WITH CAPITAL AND EXPERTISE,3,26,diff,empty,,
ents on sustainabilityfocused financing research and advisory solutions to help guide their longterm business strategies,3,4,diff,,,
This includes providing strategic advice on clients longterm business strategies and related carbon disclosures as well as,3,21,diff,,,
partnering with industry and product teams to structure unique financing products across public and private capital mar,12,26,diff,empty,,
kets The CCT has accountability to senior leadership in the CIB and CB and works in close partnership with teams across our,7,10,diff,,,
The low carbon transition is a focus for our banking teams and we continue to build our ability to provide tailored,18,21,diff,,,
Firm to drive achievement of our targets,3,26,diff,empty,,
advice and solutions to our clients as they adapt and grow their businesses in a changing world Whether a client is,3,26,diff,empty,,
Formally launched in 2021 our CB Green Economy Banking team is a specialized industry coverage team established to drive,18,26,diff,empty,,
working to transition their business model and operations to reduce emissions or to develop and grow new,3,11,diff,,,
the Green Economy client franchise by providing subject matter expertise connectivity to bank products and solutions and,15,26,diff,empty,,
technologies or solutions to help address the climate challenge our objective is to use our capital and expertise to help,13,25,diff,,,
specialized credit underwriting efforts to the growing number of companies primarily focused on sustainable technologies,18,26,diff,empty,,
them succeed As we expand our capabilities we are able to provide clients with increasingly diverse and innovative,8,26,diff,empty,,
products and services Over the past year the team has grown in the US while also laying the groundwork to expand inter,15,26,diff,empty,,
solutions while helping to grow the market for green and sustainable financing,15,26,diff,empty,,
passenger EV subsidiary for Tata Motors Recognizing the potential and capital needs of the passenger EV business,24,26,diff,empty,,
For example in October 2021 we acted as Joint Placement Agent on a 1 billion equity placement to capitalize a new,4,6,diff,,,
nationally Green Economy Banking is currently aligned with five sectors renewable energy carbon efficiency technol,24,24,,,,
ogy sustainable finance sustainable agriculture food technology clean energy mobility and senior Green Economy,3,24,diff,,,
bankers have assigned subindustry coverage within these sectors The teams mission is to identify and support emerging,18,26,diff,empty,,
In the following section we highlight additional teams around our Firm which are providing sustainabilityfocused solutions for,3,26,diff,empty,,
the transaction was designed to attract investors seeking exposure to this segment and enable Tata Motors to,18,26,diff,empty,,
and established growth companies in these key sectors,18,4,diff,,,
As another example in June 2021 we acted as Active Bookrunner on a 15 billion green bond offering by NextEra,12,26,diff,empty,,
Energy NextEra owns and operates two businesses Florida Power Light the largest utility in the US and NextEra,24,24,,,,
Energy Resources the worlds largest generator of renewable energy from wind and solar which are working together,24,24,,,,
toward a goal of reducing NextEras emissions 67 by 2025 from a 2005 baseline The bond proceeds of which will be,25,21,diff,,,
used to support a portfolio of renewable energy generation and storage projects uses a mechanism to encourage,24,24,,,,
transparency and accountability by providing a coupon stepup if the company fails to produce certification of,0,0,,,,
allocation and impact within two years and 60 days of issuance,12,10,diff,,,
This work is further highlighted by the green objective of our Sustainable Development Target which aims to finance,10,4,diff,,,
