paragraph,predict_label,count,different,empty,diff rate,empty rate
stakeholders B Opinion polls of global employees 13000,12,26,diff,empty,,
C Brand study and survey 1202 customers,3,26,diff,empty,,
opinion leaders and consumers D Corporate image survey 100 opinion leaders,4,26,diff,empty,,
service events with good reception in corporate image survey D multichannel communication in,3,6,diff,,,
opinion poll of employees B and supplier sustainability management in frequent communication,17,0,diff,,,
The following is matrix diagram for 2020 material issues produced according to findings of 2020,12,26,diff,empty,,
survey on material issues in which the 11 material issues are shown in bold letters refer to table 2 for,3,26,diff,empty,,
its value chain and scope,3,26,diff,empty,,
Matrix diagram for material issues,17,26,diff,empty,,
N R E C N O C,12,26,diff,empty,,
T N E T X E,12,26,diff,empty,,
Brand Identity and Market Perception,22,26,diff,empty,,
Economic Performance Corporate Governance and Compliance Talent Attraction and Retention,0,8,diff,,,
Wastes and Hazardous Substance Management,19,11,diff,,,
Workplace with Diversity Inclusion and Equity,8,8,,,,
Innovation and Product Accountability Risk Management,18,12,diff,,,
Raw Materials Usage and Management,17,11,diff,,,
EXTEN T OF IM PACT,4,26,diff,empty,,
Table 1 Model of Stakeholder Engagement,10,10,,,,
we develop various products and,15,26,diff,empty,,
services to help customers become,15,26,diff,empty,,
Via global customer support system,22,26,diff,empty,,
communicate with customers by making frequent,22,26,diff,empty,,
visits making calls and exchanging emails,22,26,diff,empty,,
Leveraged localized customer service and,1,6,diff,,,
video conferences in response to travel,12,5,diff,,,
restrictions imposed worldwide amid COVID19,12,26,diff,empty,,
Channel for handling customer complaints,0,12,diff,,,
Data collection on international laws regulations,12,19,diff,,,
Industry Governments Academia Research Institutes,12,4,diff,,,
research bodies and think tanks,12,4,diff,,,
are key stakeholders of MediaTek,12,26,diff,empty,,
and work with them on fostering a,2,26,diff,empty,,
and compliance with centralgovernment laws,12,0,diff,,,
As a fabless IC design company,4,26,diff,empty,,
Global communication meetings of all levels,12,8,diff,,,
is employees Via innovation and,4,3,diff,,,
effort of global talents MediaTek has,12,26,diff,empty,,
become a company with cuttingedge,9,26,diff,empty,,
Ombudsman ser vice corporate suggestion box,0,26,diff,empty,,
Product development customized for local markets,15,4,diff,,,
consideration from customer angle effective solution,15,26,diff,empty,,
Deliver new brand image and brand value via multiple,3,26,diff,empty,,
Actively respond to government inquiry about,12,26,diff,empty,,
formulation of lawsregulations and business,12,26,diff,empty,,
environment joining effort in improving general,10,26,diff,empty,,
Collaborate in the dissemination of science and,2,26,diff,empty,,
technology education and the development of the,2,4,diff,,,
industry In 2021 MediaTek sponsored 25 projects,12,26,diff,empty,,
carried out at research centers in National Taiwan,23,4,diff,,,
University National Tsing Hua University and National,2,26,diff,empty,,
Chiao Tung University leading to 1 patent application,4,26,diff,empty,,
Provide competitive and diverse compensation and,4,11,diff,,,
Provide fair employment and development,11,4,diff,,,
opportunities and a safe and friendly working,9,11,diff,,,
Publicize job openings at various functions,8,26,diff,empty,,
encouraging internal transfer to maximize employees,8,26,diff,empty,,
talent and development Up to now over hundred,8,8,,,,
employees transferred within organization The average,11,26,diff,empty,,
lead time was about four months once application,14,26,diff,empty,,
backers and drivers of MediaTek,12,26,diff,empty,,
enabling the company to proceed,12,26,diff,empty,,
along the path of sustainable,15,26,diff,empty,,
development via capital injection and,4,4,,,,
Operating income jumped near 150 in 2021,18,26,diff,empty,,
Interact with investors and listen to their opinions as,4,26,diff,empty,,
an important reference for formulation of development,15,4,diff,,,
The company held over 25 investor road shows in,4,26,diff,empty,,
Taiwan and abroad on top of over 300 interviews with institutional investors servicing over 8000 investors,12,26,diff,empty,,
As best partners suppliers provide,17,26,diff,empty,,
services with both parties capable of,1,26,diff,empty,,
extending help to each other during,2,26,diff,empty,,
times of crisis and sustaining growth,18,4,diff,,,
The public is MediaTeks partner in,12,26,diff,empty,,
life and public opinion has certain influence on policies,12,26,diff,empty,,
We strive to learn about groups in,10,26,diff,empty,,
need and partner with communities,10,26,diff,empty,,
the media and NPOs to fulfill our,12,26,diff,empty,,
responsibilities as a corporate citizen,10,26,diff,empty,,
Press conferences news releases media,12,26,diff,empty,,
TWSE Market Observation Post System,18,26,diff,empty,,
Corporate website and social media,22,10,diff,,,
Encourage quality suppliers with the Media Tek Supply,17,6,diff,,,
Chain Social Responsibility Award awarded at the,10,10,,,,
Continue to request suppliers target 2 annual carbon,17,21,diff,,,
intensity reduction and promote the use of renewable,12,19,diff,,,
Ask seven key suppliers to pass ISO 140641 certification,17,26,diff,empty,,
of which five had completed,2,26,diff,empty,,
Complete climatechange risk evaluation for major,13,12,diff,,,
Roll out 2 billion sets of cuttingedge chipsets so,24,26,diff,empty,,
that more people around the world can benefit from,10,26,diff,empty,,
Facilitate the dissemination of science and technology,24,26,diff,empty,,
with the concept of technology inclusion in mind,8,7,diff,,,
